Year,Month,sido,gugun,psg_car,van,truck,sp_car
2021,8,경상남도,밀양시,41545,1837,16212,778
2021,8,경상남도,사천시,45132,1933,11084,253
2021,8,경상남도,산청군,12798,679,7585,267
2021,8,경상남도,양산시,141656,5546,28675,2064
2021,8,경상남도,의령군,9808,527,5131,138
2021,8,경상남도,진주시,138604,4986,28879,762
2021,8,경상남도,창녕군,24539,1298,10532,184
2021,8,경상남도,창원시,535103,14649,62327,1884
2021,8,경상남도,통영시,42522,2244,9187,180
2021,8,경상남도,하동군,15946,693,7912,129
2021,8,경상남도,함안군,51926,1587,10696,423
2021,8,경상남도,함양군,12921,682,6562,88
2021,8,경상남도,합천군,14978,772,8415,118
2021,8,경상북도,경산시,114809,3817,24703,669
2021,8,경상북도,경주시,114388,4755,27193,750
2021,8,경상북도,고령군,13526,780,6881,112
2021,8,경상북도,구미시,184985,6600,29103,854
2021,8,경상북도,군위군,9285,491,5383,101
2021,8,경상북도,김천시,55963,2565,18245,307
2021,8,경상북도,문경시,26261,1467,10175,175
2021,8,경상북도,봉화군,10835,545,6981,73
2021,8,경상북도,상주시,35261,2078,17763,310
2021,8,경상북도,성주군,19195,925,11873,255
2021,8,경상북도,안동시,62475,2796,20416,474
2021,8,경상북도,영덕군,12533,762,6172,71
2021,8,경상북도,영양군,5827,362,3830,31
2021,8,경상북도,영주시,39878,1968,15188,336
2021,8,경상북도,영천시,42942,2167,17393,519
2021,8,경상북도,예천군,21601,913,8438,140
2021,8,경상북도,울릉군,4077,448,1396,25
2021,8,경상북도,울진군,19410,823,6714,134
2021,8,경상북도,의성군,18389,1077,12647,188
2021,8,경상북도,청도군,16829,757,8183,158
2021,8,경상북도,청송군,9563,556,5980,71
2021,8,경상북도,칠곡군,54493,2466,13913,410
2021,8,경상북도,포항시,224456,7816,40573,2652
2021,8,광주광역시,광산구,169273,5317,33751,1347
2021,8,광주광역시,남구,81001,2654,10193,330
2021,8,광주광역시,동구,38809,1308,4633,134
2021,8,광주광역시,북구,166850,5639,26323,894
2021,8,광주광역시,서구,126180,4097,16979,514
2021,8,대구광역시,남구,48687,1812,7367,170
2021,8,대구광역시,달서구,243957,6323,35600,949
2021,8,대구광역시,달성군,114783,3807,22215,601
2021,8,대구광역시,동구,137741,4534,22987,753
2021,8,대구광역시,북구,171492,5017,33046,808
2021,8,대구광역시,서구,57902,2176,12543,283
2021,8,대구광역시,수성구,191006,4335,18248,455
2021,8,대구광역시,중구,55070,1424,4977,80
2021,8,대전광역시,대덕구,71429,3169,17694,658
2021,8,대전광역시,동구,77600,3229,15034,475
2021,8,대전광역시,서구,187581,5458,21172,814
2021,8,대전광역시,유성구,161611,4013,17100,693
2021,8,대전광역시,중구,83198,3558,14788,447
2021,8,부산광역시,강서구,64805,2088,17357,765
2021,8,부산광역시,금정구,70851,3246,13513,827
2021,8,부산광역시,기장군,68294,2867,11733,373
2021,8,부산광역시,남구,82296,2928,13893,1779
2021,8,부산광역시,동구,47392,1173,6256,1170
2021,8,부산광역시,동래구,81769,2683,11709,371
2021,8,부산광역시,부산진구,125377,3733,15653,671
2021,8,부산광역시,북구,88455,2907,14108,379
2021,8,부산광역시,사상구,68694,2832,17197,517
2021,8,부산광역시,사하구,94511,3464,15184,431
2021,8,부산광역시,서구,24971,1081,4566,131
2021,8,부산광역시,수영구,94102,2461,7170,488
2021,8,부산광역시,연제구,88938,2886,10522,855
2021,8,부산광역시,영도구,27256,1460,4590,104
2021,8,부산광역시,중구,27663,633,7157,1765
2021,8,부산광역시,해운대구,160866,4015,15558,723
2021,8,서울특별시,강남구,215951,5139,15209,407
2021,8,서울특별시,강동구,132434,4521,15233,387
2021,8,서울특별시,강북구,63242,3379,8750,201
2021,8,서울특별시,강서구,176812,6579,20983,561
2021,8,서울특별시,관악구,102638,4079,11815,315
2021,8,서울특별시,광진구,83068,3006,12181,303
2021,8,서울특별시,구로구,121227,5492,17010,433
2021,8,서울특별시,금천구,72699,3709,13184,236
2021,8,서울특별시,노원구,134392,4872,12735,418
2021,8,서울특별시,도봉구,81282,3455,10637,296
2021,8,서울특별시,동대문구,82467,3321,12386,216
2021,8,서울특별시,동작구,94616,2880,8384,362
2021,8,서울특별시,마포구,105257,3633,11898,349
2021,8,서울특별시,서대문구,78080,2943,8122,326
2021,8,서울특별시,서초구,157503,4352,16216,395
2021,8,서울특별시,성동구,92583,3203,10963,265
2021,8,서울특별시,성북구,105677,4557,10807,248
2021,8,서울특별시,송파구,208444,6392,30624,614
2021,8,서울특별시,양천구,131705,4503,14676,627
2021,8,서울특별시,영등포구,121002,4588,19491,1264
2021,8,서울특별시,용산구,70666,2211,6583,133
2021,8,서울특별시,은평구,115131,4525,12621,338
2021,8,서울특별시,종로구,41353,3602,5111,211
2021,8,서울특별시,중구,49601,3020,6900,238
2021,8,서울특별시,중랑구,94665,4211,14932,488
2021,8,세종특별자치시,세종시,159580,4294,16660,633
2021,8,울산광역시,남구,137743,3663,19536,868
2021,8,울산광역시,동구,56545,1578,4789,153
2021,8,울산광역시,북구,103969,2674,11867,498
2021,8,울산광역시,울주군,103562,3688,23535,1224
2021,8,울산광역시,중구,88973,2509,11240,409
2021,8,인천광역시,강화군,47418,2937,10268,188
2021,8,인천광역시,계양구,276324,7003,24384,724
2021,8,인천광역시,남동구,267407,8070,33097,930
2021,8,인천광역시,동구,20454,1041,5670,431
2021,8,인천광역시,미추홀구,140157,5091,21777,1295
2021,8,인천광역시,부평구,213760,6657,26686,629
2021,8,인천광역시,서구,208821,8123,36533,1135
2021,8,인천광역시,연수구,187592,4440,14916,687
2021,8,인천광역시,옹진군,8154,635,3815,48
2021,8,인천광역시,중구,57026,2805,17114,2059
2021,8,전라남도,강진군,11897,749,7191,120
2021,8,전라남도,고흥군,19401,1303,12351,108
2021,8,전라남도,곡성군,9835,551,5278,103
2021,8,전라남도,광양시,68521,2676,16872,2030
2021,8,전라남도,구례군,9186,556,4193,66
2021,8,전라남도,나주시,49362,2511,16761,522
2021,8,전라남도,담양군,18914,1158,8743,273
2021,8,전라남도,목포시,80848,3607,15516,610
2021,8,전라남도,무안군,36282,1834,12029,234
2021,8,전라남도,보성군,27503,1225,8095,109
2021,8,전라남도,순천시,117512,4286,24231,1220
2021,8,전라남도,신안군,80151,2347,9270,177
2021,8,전라남도,여수시,109568,4503,24488,1145
2021,8,전라남도,영광군,19312,973,8414,120
2021,8,전라남도,영암군,23689,1453,11175,286
2021,8,전라남도,완도군,15609,932,9625,116
2021,8,전라남도,장성군,18310,940,8630,187
2021,8,전라남도,장흥군,12690,734,7259,84
2021,8,전라남도,진도군,10539,677,6224,63
2021,8,전라남도,함평군,42656,1246,6469,89
2021,8,전라남도,해남군,47659,2152,15110,139
2021,8,전라남도,화순군,24339,2213,8513,245
2021,8,전라북도,고창군,19146,1505,10652,126
2021,8,전라북도,군산시,111519,4167,21776,951
2021,8,전라북도,김제시,31453,1783,14099,311
2021,8,전라북도,남원시,30736,1656,12832,203
2021,8,전라북도,무주군,8333,557,4489,72
2021,8,전라북도,부안군,18357,1110,8725,127
2021,8,전라북도,순창군,9367,506,5070,56
2021,8,전라북도,완주군,38787,2264,14073,337
2021,8,전라북도,익산시,110232,5091,26951,664
2021,8,전라북도,임실군,9192,565,5062,73
2021,8,전라북도,장수군,7597,430,4521,60
2021,8,전라북도,전주시,287758,9495,38949,1214
2021,8,전라북도,정읍시,40944,2048,15549,310
2021,8,전라북도,진안군,8941,581,4988,67
2021,8,제주특별자치도,서귀포시,75242,3493,28082,376
2021,8,제주특별자치도,제주시,468560,14941,54006,1267
2021,8,충청남도,계룡시,20081,798,2252,88
2021,8,충청남도,공주시,41508,2224,13171,271
2021,8,충청남도,금산군,20424,1409,8931,136
2021,8,충청남도,논산시,44488,2713,16215,226
2021,8,충청남도,당진시,76484,3065,20140,1100
2021,8,충청남도,보령시,39032,1776,13069,306
2021,8,충청남도,부여군,22667,1589,11455,142
2021,8,충청남도,서산시,76320,3327,19781,656
2021,8,충청남도,서천군,18989,938,8008,152
2021,8,충청남도,아산시,147003,5876,25774,813
2021,8,충청남도,예산군,30901,1880,12079,246
2021,8,충청남도,천안시,284802,11018,43414,1354
2021,8,충청남도,청양군,10736,635,6443,149
2021,8,충청남도,태안군,23357,1211,10409,155
2021,8,충청남도,홍성군,40094,1861,12894,302
2021,8,충청북도,괴산군,14525,911,7964,92
2021,8,충청북도,단양군,10512,614,5274,272
2021,8,충청북도,보은군,11592,792,6887,141
2021,8,충청북도,영동군,16441,908,8126,102
2021,8,충청북도,옥천군,19369,1033,8257,152
2021,8,충청북도,음성군,43470,2514,14532,301
2021,8,충청북도,제천시,52839,2191,15128,1047
2021,8,충청북도,증평군,15679,668,3657,104
2021,8,충청북도,진천군,40407,1758,9740,191
2021,8,충청북도,청원군,9,3,8,0
2021,8,충청북도,청주시,376571,13640,58090,2007
2021,8,충청북도,충주시,92553,3766,21381,621
2021,9,강원특별자치도,강릉시,91148,3588,19137,657
2021,9,강원특별자치도,고성군,10654,590,3891,74
2021,9,강원특별자치도,동해시,38295,1631,7363,326
2021,9,강원특별자치도,삼척시,25307,1126,6914,125
2021,9,강원특별자치도,속초시,32881,1475,5845,205
2021,9,강원특별자치도,양구군,8537,429,3408,53
2021,9,강원특별자치도,양양군,11823,512,4201,83
2021,9,강원특별자치도,영월군,14643,870,6376,126
2021,9,강원특별자치도,원주시,149424,5565,27904,733
2021,9,강원특별자치도,인제군,13603,663,5002,94
2021,9,강원특별자치도,정선군,14143,808,6422,107
2021,9,강원특별자치도,철원군,16675,911,7103,90
2021,9,강원특별자치도,춘천시,115647,4396,20863,753
2021,9,강원특별자치도,태백시,16272,905,3558,130
2021,9,강원특별자치도,평창군,16809,954,8582,105
2021,9,강원특별자치도,홍천군,26728,1795,11897,196
2021,9,강원특별자치도,화천군,9658,465,3355,71
2021,9,강원특별자치도,횡성군,18378,1055,8458,131
2021,9,경기도,가평군,23896,1538,6750,155
2021,9,경기도,고양시,380150,12121,47340,1209
2021,9,경기도,과천시,24273,702,2154,62
2021,9,경기도,광명시,88676,3434,12874,291
2021,9,경기도,광주시,160246,8419,34248,816
2021,9,경기도,구리시,60856,2246,10006,277
2021,9,경기도,군포시,87106,2751,13422,449
2021,9,경기도,김포시,194796,7567,33295,1220
2021,9,경기도,남양주시,255402,9903,47817,1184
2021,9,경기도,동두천시,32209,1561,6092,138
2021,9,경기도,부천시,256014,10579,40968,988
2021,9,경기도,성남시,308620,9920,30325,1028
2021,9,경기도,수원시,466585,16773,49995,1766
2021,9,경기도,시흥시,210140,7715,42042,840
2021,9,경기도,안산시,254258,12280,47317,1266
2021,9,경기도,안성시,85086,3991,21740,1072
2021,9,경기도,안양시,180999,6947,23835,590
2021,9,경기도,양주시,89943,4475,19790,522
2021,9,경기도,양평군,48335,2651,12568,279
2021,9,경기도,여주시,48552,3005,19402,629
2021,9,경기도,연천군,17018,1008,10817,626
2021,9,경기도,오산시,95868,3713,12275,357
2021,9,경기도,용인시,426595,12891,46691,1635
2021,9,경기도,의왕시,58575,1784,8168,420
2021,9,경기도,의정부시,144501,5939,20685,609
2021,9,경기도,이천시,94944,4337,22221,804
2021,9,경기도,파주시,189119,8639,34276,694
2021,9,경기도,평택시,254913,10341,40606,1510
2021,9,경기도,포천시,70402,4063,23027,646
2021,9,경기도,하남시,112062,3313,17604,376
2021,9,경기도,화성시,392977,14091,65325,1725
2021,9,경상남도,거제시,92387,3810,12306,371
2021,9,경상남도,거창군,22879,1161,9307,242
2021,9,경상남도,고성군,18805,958,7362,153
2021,9,경상남도,김해시,231287,7772,44170,1098
2021,9,경상남도,남해군,13564,765,6309,82
2021,9,경상남도,밀양시,41540,1829,16242,779
2021,9,경상남도,사천시,45195,1952,11084,251
2021,9,경상남도,산청군,12797,677,7616,268
2021,9,경상남도,양산시,142204,5515,28679,2073
2021,9,경상남도,의령군,9804,525,5150,137
2021,9,경상남도,진주시,138874,4958,28880,770
2021,9,경상남도,창녕군,24557,1291,10548,188
2021,9,경상남도,창원시,536290,14581,62236,1900
2021,9,경상남도,통영시,42543,2242,9182,183
2021,9,경상남도,하동군,15926,692,7864,133
2021,9,경상남도,함안군,51923,1584,10694,426
2021,9,경상남도,함양군,12916,678,6580,91
2021,9,경상남도,합천군,15013,772,8415,119
2021,9,경상북도,경산시,115099,3800,24700,678
2021,9,경상북도,경주시,114637,4763,27217,765
2021,9,경상북도,고령군,13510,778,6873,113
2021,9,경상북도,구미시,185010,6553,29133,874
2021,9,경상북도,군위군,9302,489,5384,103
2021,9,경상북도,김천시,56151,2558,18279,304
2021,9,경상북도,문경시,26320,1465,10197,178
2021,9,경상북도,봉화군,10841,544,6980,75
2021,9,경상북도,상주시,35234,2089,17798,309
2021,9,경상북도,성주군,19192,928,11847,251
2021,9,경상북도,안동시,62477,2797,20450,484
2021,9,경상북도,영덕군,12533,764,6175,71
2021,9,경상북도,영양군,5831,361,3840,31
2021,9,경상북도,영주시,39956,1962,15236,336
2021,9,경상북도,영천시,42918,2163,17352,518
2021,9,경상북도,예천군,21643,908,8465,142
2021,9,경상북도,울릉군,4075,450,1403,26
2021,9,경상북도,울진군,19379,813,6692,134
2021,9,경상북도,의성군,18389,1077,12668,187
2021,9,경상북도,청도군,16834,756,8223,163
2021,9,경상북도,청송군,9581,552,5989,74
2021,9,경상북도,칠곡군,54567,2448,13972,413
2021,9,경상북도,포항시,224686,7787,40562,2662
2021,9,광주광역시,광산구,169677,5320,33780,1362
2021,9,광주광역시,남구,81289,2644,10199,329
2021,9,광주광역시,동구,38904,1307,4650,131
2021,9,광주광역시,북구,167120,5611,26355,899
2021,9,광주광역시,서구,126320,4114,17127,515
2021,9,대구광역시,남구,48634,1791,7290,177
2021,9,대구광역시,달서구,244130,6259,35432,955
2021,9,대구광역시,달성군,115154,3789,22214,607
2021,9,대구광역시,동구,137457,4509,22961,754
2021,9,대구광역시,북구,171600,4986,32959,823
2021,9,대구광역시,서구,57611,2146,12474,283
2021,9,대구광역시,수성구,191262,4296,18216,463
2021,9,대구광역시,중구,54820,1427,4948,81
2021,9,대전광역시,대덕구,71462,3154,17697,663
2021,9,대전광역시,동구,77750,3218,15040,479
2021,9,대전광역시,서구,187971,5456,21203,826
2021,9,대전광역시,유성구,161920,3983,17158,700
2021,9,대전광역시,중구,83238,3551,14760,449
2021,9,부산광역시,강서구,65048,2084,17397,778
2021,9,부산광역시,금정구,70852,3235,13420,812
2021,9,부산광역시,기장군,68426,2866,11760,379
2021,9,부산광역시,남구,82150,2917,13864,1777
2021,9,부산광역시,동구,47897,1169,6266,1181
2021,9,부산광역시,동래구,81812,2678,11679,376
2021,9,부산광역시,부산진구,123004,3718,15614,673
2021,9,부산광역시,북구,88620,2904,14098,385
2021,9,부산광역시,사상구,68687,2816,17186,521
2021,9,부산광역시,사하구,94653,3466,15175,428
2021,9,부산광역시,서구,24963,1072,4545,128
2021,9,부산광역시,수영구,94488,2463,7163,487
2021,9,부산광역시,연제구,89581,2867,10648,875
2021,9,부산광역시,영도구,27273,1459,4609,105
2021,9,부산광역시,중구,27851,635,7138,1766
2021,9,부산광역시,해운대구,161394,3983,15624,719
2021,9,서울특별시,강남구,216636,5137,15320,404
2021,9,서울특별시,강동구,132417,4468,15232,395
2021,9,서울특별시,강북구,63223,3370,8741,201
2021,9,서울특별시,강서구,176830,6528,20951,557
