year,month,sido,gugun,age_group,population
2021,6,인천광역시,연수구,30-39세,57665
2021,6,인천광역시,연수구,40-49세,69097
2021,6,인천광역시,연수구,50-59세,64784
2021,6,인천광역시,연수구,60세이상,66041
2021,6,인천광역시,옹진군,18-29세,2873
2021,6,인천광역시,옹진군,30-39세,1805
2021,6,인천광역시,옹진군,40-49세,2365
2021,6,인천광역시,옹진군,50-59세,3537
2021,6,인천광역시,옹진군,60세이상,8020
2021,6,인천광역시,중구,18-29세,21127
2021,6,인천광역시,중구,30-39세,21307
2021,6,인천광역시,중구,40-49세,24625
2021,6,인천광역시,중구,50-59세,20619
2021,6,인천광역시,중구,60세이상,30421
2021,6,전라남도,강진군,18-29세,3345
2021,6,전라남도,강진군,30-39세,2329
2021,6,전라남도,강진군,40-49세,3649
2021,6,전라남도,강진군,50-59세,5591
2021,6,전라남도,강진군,60세이상,15747
2021,6,전라남도,고흥군,18-29세,4920
2021,6,전라남도,고흥군,30-39세,3538
2021,6,전라남도,고흥군,40-49세,6128
2021,6,전라남도,고흥군,50-59세,10026
2021,6,전라남도,고흥군,60세이상,33356
2021,6,전라남도,곡성군,18-29세,2827
2021,6,전라남도,곡성군,30-39세,1654
2021,6,전라남도,곡성군,40-49세,2946
2021,6,전라남도,곡성군,50-59세,4837
2021,6,전라남도,곡성군,60세이상,13210
2021,6,전라남도,광양시,18-29세,23113
2021,6,전라남도,광양시,30-39세,18099
2021,6,전라남도,광양시,40-49세,23301
2021,6,전라남도,광양시,50-59세,29170
2021,6,전라남도,광양시,60세이상,31521
2021,6,전라남도,구례군,18-29세,2298
2021,6,전라남도,구례군,30-39세,1583
2021,6,전라남도,구례군,40-49세,2764
2021,6,전라남도,구례군,50-59세,4524
2021,6,전라남도,구례군,60세이상,11630
2021,6,전라남도,나주시,18-29세,14313
2021,6,전라남도,나주시,30-39세,14541
2021,6,전라남도,나주시,40-49세,16626
2021,6,전라남도,나주시,50-59세,17339
2021,6,전라남도,나주시,60세이상,35940
2021,6,전라남도,담양군,18-29세,5381
2021,6,전라남도,담양군,30-39세,3652
2021,6,전라남도,담양군,40-49세,5235
2021,6,전라남도,담양군,50-59세,8177
2021,6,전라남도,담양군,60세이상,19421
2021,6,전라남도,목포시,18-29세,31850
2021,6,전라남도,목포시,30-39세,24543
2021,6,전라남도,목포시,40-49세,36652
2021,6,전라남도,목포시,50-59세,35959
2021,6,전라남도,목포시,60세이상,55594
2021,6,전라남도,무안군,18-29세,10927
2021,6,전라남도,무안군,30-39세,10738
2021,6,전라남도,무안군,40-49세,14065
2021,6,전라남도,무안군,50-59세,13031
2021,6,전라남도,무안군,60세이상,24183
2021,6,전라남도,보성군,18-29세,3448
2021,6,전라남도,보성군,30-39세,2386
2021,6,전라남도,보성군,40-49세,4050
2021,6,전라남도,보성군,50-59세,6539
2021,6,전라남도,보성군,60세이상,19819
2021,6,전라남도,순천시,18-29세,43576
2021,6,전라남도,순천시,30-39세,32987
2021,6,전라남도,순천시,40-49세,42865
2021,6,전라남도,순천시,50-59세,49143
2021,6,전라남도,순천시,60세이상,66937
2021,6,전라남도,신안군,18-29세,3161
2021,6,전라남도,신안군,30-39세,2606
2021,6,전라남도,신안군,40-49세,4229
2021,6,전라남도,신안군,50-59세,6950
2021,6,전라남도,신안군,60세이상,18704
2021,6,전라남도,여수시,18-29세,39148
2021,6,전라남도,여수시,30-39세,30192
2021,6,전라남도,여수시,40-49세,41338
2021,6,전라남도,여수시,50-59세,48228
2021,6,전라남도,여수시,60세이상,79162
2021,6,전라남도,영광군,18-29세,5762
2021,6,전라남도,영광군,30-39세,4727
2021,6,전라남도,영광군,40-49세,6348
2021,6,전라남도,영광군,50-59세,8447
2021,6,전라남도,영광군,60세이상,20316
2021,6,전라남도,영암군,18-29세,6004
2021,6,전라남도,영암군,30-39세,4560
2021,6,전라남도,영암군,40-49세,7321
2021,6,전라남도,영암군,50-59세,9412
2021,6,전라남도,영암군,60세이상,19273
2021,6,전라남도,완도군,18-29세,4504
2021,6,전라남도,완도군,30-39세,3808
2021,6,전라남도,완도군,40-49세,6095
2021,6,전라남도,완도군,50-59세,7972
2021,6,전라남도,완도군,60세이상,21177
2021,6,전라남도,장성군,18-29세,4778
2021,6,전라남도,장성군,30-39세,3508
2021,6,전라남도,장성군,40-49세,5376
2021,6,전라남도,장성군,50-59세,7432
2021,6,전라남도,장성군,60세이상,17686
2021,6,전라남도,장흥군,18-29세,3614
2021,6,전라남도,장흥군,30-39세,2604
2021,6,전라남도,장흥군,40-49세,3950
2021,6,전라남도,장흥군,50-59세,6194
2021,6,전라남도,장흥군,60세이상,16730
2021,6,전라남도,진도군,18-29세,3025
2021,6,전라남도,진도군,30-39세,2159
2021,6,전라남도,진도군,40-49세,3506
2021,6,전라남도,진도군,50-59세,4965
2021,6,전라남도,진도군,60세이상,13436
2021,6,전라남도,함평군,18-29세,2861
2021,6,전라남도,함평군,30-39세,1950
2021,6,전라남도,함평군,40-49세,3353
2021,6,전라남도,함평군,50-59세,5343
2021,6,전라남도,함평군,60세이상,15163
2021,6,전라남도,해남군,18-29세,6672
2021,6,전라남도,해남군,30-39세,4804
2021,6,전라남도,해남군,40-49세,7847
2021,6,전라남도,해남군,50-59세,11423
2021,6,전라남도,해남군,60세이상,29578
2021,6,전라남도,화순군,18-29세,7944
2021,6,전라남도,화순군,30-39세,4587
2021,6,전라남도,화순군,40-49세,8021
2021,6,전라남도,화순군,50-59세,11223
2021,6,전라남도,화순군,60세이상,22755
2021,6,전북특별자치도,고창군,18-29세,5046
2021,6,전북특별자치도,고창군,30-39세,3711
2021,6,전북특별자치도,고창군,40-49세,6023
2021,6,전북특별자치도,고창군,50-59세,8817
2021,6,전북특별자치도,고창군,60세이상,24457
2021,6,전북특별자치도,군산시,18-29세,35091
2021,6,전북특별자치도,군산시,30-39세,29741
2021,6,전북특별자치도,군산시,40-49세,42997
2021,6,전북특별자치도,군산시,50-59세,43935
2021,6,전북특별자치도,군산시,60세이상,73540
2021,6,전북특별자치도,김제시,18-29세,8410
2021,6,전북특별자치도,김제시,30-39세,6399
2021,6,전북특별자치도,김제시,40-49세,9731
2021,6,전북특별자치도,김제시,50-59세,13315
2021,6,전북특별자치도,김제시,60세이상,34778
2021,6,전북특별자치도,남원시,18-29세,9118
2021,6,전북특별자치도,남원시,30-39세,6224
2021,6,전북특별자치도,남원시,40-49세,10419
2021,6,전북특별자치도,남원시,50-59세,13526
2021,6,전북특별자치도,남원시,60세이상,30427
2021,6,전북특별자치도,무주군,18-29세,2097
2021,6,전북특별자치도,무주군,30-39세,1656
2021,6,전북특별자치도,무주군,40-49세,2790
2021,6,전북특별자치도,무주군,50-59세,4138
2021,6,전북특별자치도,무주군,60세이상,10637
2021,6,전북특별자치도,부안군,18-29세,5042
2021,6,전북특별자치도,부안군,30-39세,3742
2021,6,전북특별자치도,부안군,40-49세,5943
2021,6,전북특별자치도,부안군,50-59세,8655
2021,6,전북특별자치도,부안군,60세이상,22819
2021,6,전북특별자치도,순창군,18-29세,2486
2021,6,전북특별자치도,순창군,30-39세,1853
2021,6,전북특별자치도,순창군,40-49세,3215
2021,6,전북특별자치도,순창군,50-59세,4397
2021,6,전북특별자치도,순창군,60세이상,12252
2021,6,전북특별자치도,완주군,18-29세,10423
2021,6,전북특별자치도,완주군,30-39세,9059
2021,6,전북특별자치도,완주군,40-49세,13300
2021,6,전북특별자치도,완주군,50-59세,15117
2021,6,전북특별자치도,완주군,60세이상,29978
2021,6,전북특별자치도,익산시,18-29세,41963
2021,6,전북특별자치도,익산시,30-39세,27791
2021,6,전북특별자치도,익산시,40-49세,41039
2021,6,전북특별자치도,익산시,50-59세,48434
2021,6,전북특별자치도,익산시,60세이상,81426
2021,6,전북특별자치도,임실군,18-29세,2379
2021,6,전북특별자치도,임실군,30-39세,1836
2021,6,전북특별자치도,임실군,40-49세,2711
2021,6,전북특별자치도,임실군,50-59세,4590
2021,6,전북특별자치도,임실군,60세이상,12907
2021,6,전북특별자치도,장수군,18-29세,1941
2021,6,전북특별자치도,장수군,30-39세,1480
2021,6,전북특별자치도,장수군,40-49세,2481
2021,6,전북특별자치도,장수군,50-59세,3634
2021,6,전북특별자치도,장수군,60세이상,9952
2021,6,전북특별자치도,전주시,18-29세,108589
2021,6,전북특별자치도,전주시,30-39세,81444
2021,6,전북특별자치도,전주시,40-49세,105864
2021,6,전북특별자치도,전주시,50-59세,106504
2021,6,전북특별자치도,전주시,60세이상,147144
2021,6,전북특별자치도,정읍시,18-29세,12615
2021,6,전북특별자치도,정읍시,30-39세,8619
2021,6,전북특별자치도,정읍시,40-49세,14432
2021,6,전북특별자치도,정읍시,50-59세,18179
2021,6,전북특별자치도,정읍시,60세이상,40250
2021,6,전북특별자치도,진안군,18-29세,2247
2021,6,전북특별자치도,진안군,30-39세,1562
2021,6,전북특별자치도,진안군,40-49세,2621
2021,6,전북특별자치도,진안군,50-59세,4435
2021,6,전북특별자치도,진안군,60세이상,11816
2021,6,제주특별자치도,서귀포시,18-29세,22204
2021,6,제주특별자치도,서귀포시,30-39세,19582
2021,6,제주특별자치도,서귀포시,40-49세,29447
2021,6,제주특별자치도,서귀포시,50-59세,31942
2021,6,제주특별자치도,서귀포시,60세이상,50939
2021,6,제주특별자치도,제주시,18-29세,73759
2021,6,제주특별자치도,제주시,30-39세,61955
2021,6,제주특별자치도,제주시,40-49세,82471
2021,6,제주특별자치도,제주시,50-59세,81733
2021,6,제주특별자치도,제주시,60세이상,105659
2021,6,충청남도,계룡시,18-29세,6137
2021,6,충청남도,계룡시,30-39세,4630
2021,6,충청남도,계룡시,40-49세,8326
2021,6,충청남도,계룡시,50-59세,7072
2021,6,충청남도,계룡시,60세이상,8117
2021,6,충청남도,공주시,18-29세,12801
2021,6,충청남도,공주시,30-39세,9229
2021,6,충청남도,공주시,40-49세,13064
2021,6,충청남도,공주시,50-59세,17968
2021,6,충청남도,공주시,60세이상,38840
2021,6,충청남도,금산군,18-29세,4727
2021,6,충청남도,금산군,30-39세,3520
2021,6,충청남도,금산군,40-49세,6065
2021,6,충청남도,금산군,50-59세,8855
2021,6,충청남도,금산군,60세이상,21900
2021,6,충청남도,논산시,18-29세,13141
2021,6,충청남도,논산시,30-39세,10382
2021,6,충청남도,논산시,40-49세,14957
2021,6,충청남도,논산시,50-59세,19299
2021,6,충청남도,논산시,60세이상,42972
2021,6,충청남도,당진시,18-29세,18857
2021,6,충청남도,당진시,30-39세,22265
2021,6,충청남도,당진시,40-49세,26908
2021,6,충청남도,당진시,50-59세,26054
2021,6,충청남도,당진시,60세이상,44796
2021,6,충청남도,보령시,18-29세,11022
2021,6,충청남도,보령시,30-39세,9093
2021,6,충청남도,보령시,40-49세,13624
2021,6,충청남도,보령시,50-59세,16633
2021,6,충청남도,보령시,60세이상,36341
2021,6,충청남도,부여군,18-29세,6236
2021,6,충청남도,부여군,30-39세,4225
2021,6,충청남도,부여군,40-49세,6922
2021,6,충청남도,부여군,50-59세,10472
2021,6,충청남도,부여군,60세이상,30226
2021,6,충청남도,서산시,18-29세,22499
2021,6,충청남도,서산시,30-39세,21839
2021,6,충청남도,서산시,40-49세,27837
2021,6,충청남도,서산시,50-59세,28381
2021,6,충청남도,서산시,60세이상,46770
2021,6,충청남도,서천군,18-29세,4545
2021,6,충청남도,서천군,30-39세,3288
2021,6,충청남도,서천군,40-49세,5587
2021,6,충청남도,서천군,50-59세,8314
2021,6,충청남도,서천군,60세이상,24634
2021,6,충청남도,아산시,18-29세,43659
2021,6,충청남도,아산시,30-39세,48303
2021,6,충청남도,아산시,40-49세,57360
2021,6,충청남도,아산시,50-59세,46974
2021,6,충청남도,아산시,60세이상,63390
2021,6,충청남도,예산군,18-29세,7888
2021,6,충청남도,예산군,30-39세,5890
2021,6,충청남도,예산군,40-49세,9256
2021,6,충청남도,예산군,50-59세,13232
2021,6,충청남도,예산군,60세이상,33268
2021,6,충청남도,천안시,18-29세,109709
2021,6,충청남도,천안시,30-39세,103263
2021,6,충청남도,천안시,40-49세,111684
2021,6,충청남도,천안시,50-59세,102887
2021,6,충청남도,천안시,60세이상,115715
2021,6,충청남도,청양군,18-29세,3093
2021,6,충청남도,청양군,30-39세,1980
2021,6,충청남도,청양군,40-49세,3029
2021,6,충청남도,청양군,50-59세,5100
2021,6,충청남도,청양군,60세이상,14694
2021,6,충청남도,태안군,18-29세,5784
2021,6,충청남도,태안군,30-39세,4836
2021,6,충청남도,태안군,40-49세,7588
2021,6,충청남도,태안군,50-59세,10597
2021,6,충청남도,태안군,60세이상,26760
2021,6,충청남도,홍성군,18-29세,11338
2021,6,충청남도,홍성군,30-39세,10215
2021,6,충청남도,홍성군,40-49세,14290
2021,6,충청남도,홍성군,50-59세,15656
2021,6,충청남도,홍성군,60세이상,32762
2021,6,충청북도,괴산군,18-29세,3233
2021,6,충청북도,괴산군,30-39세,2331
2021,6,충청북도,괴산군,40-49세,3698
2021,6,충청북도,괴산군,50-59세,7047
2021,6,충청북도,괴산군,60세이상,18309
2021,6,충청북도,단양군,18-29세,2535
2021,6,충청북도,단양군,30-39세,1906
2021,6,충청북도,단양군,40-49세,3157
2021,6,충청북도,단양군,50-59세,5429
2021,6,충청북도,단양군,60세이상,12981
2021,6,충청북도,보은군,18-29세,2805
2021,6,충청북도,보은군,30-39세,2070
2021,6,충청북도,보은군,40-49세,3225
2021,6,충청북도,보은군,50-59세,5681
2021,6,충청북도,보은군,60세이상,15346
2021,6,충청북도,영동군,18-29세,4849
2021,6,충청북도,영동군,30-39세,3079
2021,6,충청북도,영동군,40-49세,5102
2021,6,충청북도,영동군,50-59세,8097
2021,6,충청북도,영동군,60세이상,20503
2021,6,충청북도,옥천군,18-29세,5046
2021,6,충청북도,옥천군,30-39세,3785
2021,6,충청북도,옥천군,40-49세,6114
2021,6,충청북도,옥천군,50-59세,8757
2021,6,충청북도,옥천군,60세이상,21054
2021,6,충청북도,음성군,18-29세,10865
2021,6,충청북도,음성군,30-39세,9253
2021,6,충청북도,음성군,40-49세,13430
2021,6,충청북도,음성군,50-59세,17371
2021,6,충청북도,음성군,60세이상,29777
2021,6,충청북도,제천시,18-29세,17234
2021,6,충청북도,제천시,30-39세,12687
2021,6,충청북도,제천시,40-49세,17984
2021,6,충청북도,제천시,50-59세,23511
2021,6,충청북도,제천시,60세이상,43524
2021,6,충청북도,증평군,18-29세,5098
2021,6,충청북도,증평군,30-39세,4513
2021,6,충청북도,증평군,40-49세,5531
